p_value,N,comparison,test,measure
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.007209570764742528,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.2222222222222222,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.8108397774948316e-08,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.2222222222222222,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.007209570764742528,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.007936507936507936,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.8108397774948316e-08,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.6004018480969686,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.2222222222222222,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.190409783550503e-17,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.05555555555555555,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.15079365079365079,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.2222222222222222,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.7532980334628383,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.05555555555555555,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.015873015873015872,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.031746031746031744,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
8.714690347787445e-20,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
8.714690347787445e-20,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.2222222222222222,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.05555555555555555,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.2222222222222222,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.031746031746031744,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.007936507936507936,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.015873015873015872,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.4633438825652173,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.345741825860727,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.05555555555555555,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.05555555555555555,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.007209570764742528,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.15079365079365079,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.15079365079365079,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.8108397774948316e-08,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.345741825860727,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.8108397774948316e-08,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.05555555555555555,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.15079365079365079,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.190409783550503e-17,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.42063492063492064,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.8108397774948316e-08,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.031746031746031744,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.031746031746031744,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.14245669739409877,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.15079365079365079,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.015873015873015872,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.007209570764742528,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.015873015873015872,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.031746031746031744,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.6904761904761905,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
1.0,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.05555555555555555,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.031746031746031744,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.30952380952380953,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.007209570764742528,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.4019653583567354,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.09523809523809523,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
8.714690347787445e-20,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.031746031746031744,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5476190476190477,5,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.9769652486140441,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.21449380778351745,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.1572127533400038,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.3407786135629546,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.01657492674985327,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.010516838071324265,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.02251735495187298,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.5831966700588379,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5443701458566098,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.010516838071324265,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.3708443333042212,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.3708443333042212,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.019373319331592885,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
2.854625456885239e-09,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.07825222852623706,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.23658409332187624,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.11235119769046394,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.28412361839590733,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.028206082679416676,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
1.0,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.12602212177037309,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.2539371136633929,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.9309724764303514,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.07825222852623706,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.04040411958822371,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
2.854625456885239e-09,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.11235119769046394,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8852339144732017,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.07825222852623706,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.2539371136633929,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.1748533068932927,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8852339144732017,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5067205148778584,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.02671882334042635,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.3708443333042212,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8852339144732017,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.14095521914437145,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.1572127533400038,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.5636180676565299,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.005107905424995494,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.2016593759981632,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.5443701458566098,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.9080327382696596,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.030382821976577514,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
4.816543471070599e-06,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.19383392855486403,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.28537155927155355,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.005107905424995494,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.6860413341329031,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.9080526532286632,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.43573066003173655,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
3.5267077711321164e-06,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.07342577548738614,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.9309874465595671,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.08853377201422956,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.3863729644612358,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.48832776017426305,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.12602212177037309,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
3.5267077711321164e-06,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.8173223156733437,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.6650055421020291,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.1939308522824107,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.26013256823185393,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.9769652486140441,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.07825222852623706,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.234614744018399e-06,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.9769652486140441,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.3708443333042212,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.47048642205878966,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.00018872212554122499,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.26013256823185393,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.40250382378200356,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5067205148778584,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
3.5267077711321164e-06,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.09987740276926413,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.5833604667027033,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6650055421020291,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.2016593759981632,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.40250382378200356,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.5832785924180158,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.28547630885188247,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.2539371136633929,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.5636180676565299,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.3123214216762161,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.04040411958822371,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.291759736978423e-07,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.08846450278970226,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.1939308522824107,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.007259954988190576,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
0.010516838071324265,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.014137969455911488,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.5833604667027033,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.623604884395689,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.234614744018399e-06,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.0066448808409443495,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.4703899167634569,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.2602362026171888,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.7508318840891169,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.7074539677020747,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.01657492674985327,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
1.4348172652723065e-12,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.3708443333042212,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.47048642205878966,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.9769702553219757,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
2.875707924266793e-07,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
0.9309874465595671,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body size microns
0.8852091300753258,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5443701458566098,12,HD_tax1_HD_tax50,MannWhitneyU,Cell body axis ratio
2.508357328073346e-10,12,HD_tax1_HD_tax50,ChiSquared,protrusion_binary
